WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:at5g08185	6	3	5	3	4.29859749742803	-0.492619155557283	1.5980412561092	-0.308264354048455	0.757881187503277	0.971142371999155	1	115
transcript:at5g08210	28	55	38	43	41.0587433644981	-0.319718452101769	0.568569254004154	-0.562321036268052	0.57389730826319	0.971142371999155	1	67
transcript:at5g08712	1	0	0	1	0.519622517411968	-0.2854448779377	4.83898191764654	-0.0589886225647497	0.952961170210059	0.978039095741903	1	151.5
transcript:at5g08717	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g01735	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g01745	0	0	0	1	0.234709491311632	1.18720349768055	4.99009804348832	0.237911858110634	0.811949458110768	0.971142371999155	1	125.5
transcript:at5g01755	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g10945	0	2	0	0	0.538058380056898	-2.70468673447335	4.89511410676054	-0.552527821718795	0.580586778266822	0.971142371999155	1	71.5
transcript:at5g01915	15	19	20	11	16.2786675936966	-0.442936396512411	0.847889748019612	-0.522398575459796	0.601392847650084	0.971142371999155	1	77
transcript:at5g11977	1	0	0	0	0.284913026100336	-1.7719651886198	4.99245858563522	-0.354928370105717	0.722643254104617	0.971142371999155	1	99.5
transcript:at5g13887	3	0	0	0	0.854739078301008	-3.36514941772292	4.22035369476529	-0.797361941937918	0.42524085565093	0.971142371999155	1	49
transcript:at5g14545	38	38	6	20	27.0374779952934	-1.82272573647949	0.742757148970211	-2.45399958654937	0.0141277143892125	0.440784688943428	0.918301435298809	5
transcript:at5g14565	0	2	3	13	4.23602374519158	2.75876846317439	1.93902697179305	1.42275920000397	0.154805972573165	0.971142371999155	1	22
transcript:at5g15833	0	0	0	2	0.469418982623265	2.19895499332972	4.88830017440327	0.449840417911356	0.652825511998417	0.971142371999155	1	83.5
transcript:at5g03145	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g03225	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g03265	1	2	5	9	4.0132601247677	1.94756866635793	1.75483972106546	1.10982709302674	0.267073542072894	0.971142371999155	1	31
transcript:at5g03305	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g03425	0	1	0	0	0.269029190028449	-1.73021386495925	4.99538716874552	-0.346362315174413	0.729070442503459	0.971142371999155	1	107
transcript:at5g03475	4	12	6	0	5.66148634090965	-1.74252775400415	1.61862754889232	-1.07654645764347	0.281682935283014	0.971142371999155	1	35
transcript:at5g23065	0	0	1	0	0.215580659361154	1.12529854652185	4.9943810207685	0.225312915022391	0.821735853230054	0.971142371999155	1	130
transcript:at5g24825	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04145	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g26038	72	94	187	181	128.59848296984	0.853035228509606	0.332216694037567	2.56770729412275	0.0102373559362904	0.399256881515326	0.831785169823595	4
transcript:at5g26147	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04255	0	0	1	0	0.215580659361154	1.12529854652185	4.9943810207685	0.225312915022391	0.821735853230054	0.971142371999155	1	130
transcript:at5g04415	176	140	302	490	267.92178906741	1.0363966132079	0.455034604668697	2.27762153158107	0.0227491365141984	0.591477549369159	1	6
transcript:at5g27807	2	4	0	0	1.64594281231447	-4.3151980758993	2.96870279741902	-1.45356351590699	0.146067358155291	0.971142371999155	1	21
transcript:at5g04915	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04935	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04955	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04965	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04975	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04985	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g04995	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g05005	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g05035	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g35407	0	2	0	0	0.538058380056898	-2.70468673447335	4.89511410676054	-0.552527821718795	0.580586778266822	0.971142371999155	1	71.5
transcript:at5g05185	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g05315	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g05505	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g05915	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g39635	2	0	0	0	0.569826052200672	-2.77991760075469	4.88956672196527	-0.568540682401682	0.569667889666865	0.971142371999155	1	65
transcript:at5g39693	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g40384	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g06105	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g06175	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g41663	1	0	0	0	0.284913026100336	-1.7719651886198	4.99245858563522	-0.354928370105717	0.722643254104617	0.971142371999155	1	99.5
transcript:at5g41905	3	2	0	0	1.39279745835791	-4.07207159482755	3.15797010205035	-1.2894585645962	0.197238712561568	0.971142371999155	1	25
transcript:at5g43603	0	1	0	0	0.269029190028449	-1.73021386495925	4.99538716874552	-0.346362315174413	0.729070442503459	0.971142371999155	1	107
transcript:at5g06605	2	3	4	0	2.23923625973063	-0.664511076153187	2.34231936203555	-0.283697896590713	0.776641906810871	0.971142371999155	1	118
transcript:at5g45307	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g46845	2	5	1	0	2.13055266170407	-3.10422115657797	2.60173927273945	-1.19313306644652	0.232817263231328	0.971142371999155	1	28
transcript:at5g07055	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g07065	0	0	1	0	0.215580659361154	1.12529854652185	4.9943810207685	0.225312915022391	0.821735853230054	0.971142371999155	1	130
transcript:at5g07075	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g07655	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g50717	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g07875	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g52797	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g07965	21	17	24	29	22.5371808512957	0.182367749671773	0.722368504369509	0.252458057859188	0.800687029287938	0.971142371999155	1	122
transcript:at5g08255	1	1	2	0	0.985103534851093	-0.349663096941732	3.35985001236085	-0.104071043545196	0.917112969954373	0.978039095741903	1	140
transcript:at5g55835	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g08800	0	0	2	0	0.431161318722308	2.0874649670121	4.89652462874115	0.426315626956984	0.669877872436322	0.971142371999155	1	89.5
transcript:at5g58465	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g59505	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g08925	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g60408	0	0	1	0	0.215580659361154	1.12529854652185	4.9943810207685	0.225312915022391	0.821735853230054	0.971142371999155	1	130
transcript:at5g62162	0	0	5	7	2.7208697359872	4.73846791233346	2.47344307643913	1.91573760377585	0.0553985034326465	0.751347349725689	1	10
transcript:at5g62848	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g63715	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g66045	0	4	0	0	1.0761167601138	-3.7041835200505	3.8433799009912	-0.963782820193028	0.335154821614901	0.971142371999155	1	37.5
